scope,source_id,evidence_class,canonical_strategy_id,strategy_id,window_id,daily_observations,total_net_return,annualized_daily_volatility,annualized_daily_downside_deviation,daily_path_max_drawdown,maximum_drawdown_duration_trading_days,unrecovered_drawdown_days_at_end,worst_daily_return,best_daily_return,daily_return_skewness,daily_return_excess_kurtosis,daily_var_95_loss,daily_cvar_95_loss,daily_tail_95_event_count,daily_var_99_loss,daily_cvar_99_loss,daily_tail_99_event_count
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::shrinkage_mean_variance,shrinkage_mean_variance,retrospective_original_7asset_expanding_24m_v1_w01,454,-0.14891176581001142,0.1774317302032284,0.12813928923713877,0.280533347981999,261,261,-0.03549901059627647,0.0474982001474622,0.03180010413034829,0.6449830504982392,0.018707965504977966,0.02389981465726598,23,0.027891518828476042,0.030544560359766937,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::shrinkage_mean_variance,shrinkage_mean_variance,retrospective_original_7asset_expanding_24m_v1_w02,452,0.4173275910001475,0.09426822829710159,0.06369386437216998,0.07739499499350999,77,13,-0.029494495605214555,0.019037850993801397,-0.5114129307164217,1.8839348498658892,0.009432624830915354,0.013046207634226925,23,0.014559593372593481,0.020333788250128347,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::static_vine,static_vine,retrospective_original_7asset_expanding_24m_v1_w01,454,0.02536554677573677,0.17926817946514748,0.12196793114361386,0.19026246207170727,260,260,-0.032250592087882834,0.033833999467156595,0.17179246364022738,0.2474385079438579,0.017976432447420275,0.023199564285077953,23,0.025228063858672486,0.029410762475381814,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::static_vine,static_vine,retrospective_original_7asset_expanding_24m_v1_w02,452,0.38737313085916325,0.17085528060918886,0.10851855590833898,0.1427158822827852,58,58,-0.0903868416488115,0.11623049359576543,1.5021943601407621,40.35292108200469,0.012754653109955086,0.021072647725260466,23,0.022328998106792154,0.03857477222303973,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_ensemble5,zero_vine_features_and_cvar_observation_ensemble5,retrospective_original_7asset_expanding_24m_v1_w01,454,0.050056916210702074,0.12342032688478335,0.08601404134281387,0.16246966504868943,260,260,-0.03371663191869678,0.022412609910474668,-0.09760003849472092,0.7405617304996768,0.011730617022255542,0.01667867240770404,23,0.019251468951783025,0.023260193110631655,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_ensemble5,zero_vine_features_and_cvar_observation_ensemble5,retrospective_original_7asset_expanding_24m_v1_w02,452,0.43678049956800424,0.09195084486216681,0.06131177769164943,0.05465546129735177,42,12,-0.027245015311549103,0.01685676163018557,-0.5090740921757817,2.0192913554841927,0.008479683987252016,0.012908806925766025,23,0.014769700567560313,0.02065486525138256,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261101,zero_vine_features_and_cvar_observation_seed_20261101,retrospective_original_7asset_expanding_24m_v1_w01,454,0.13916881000484715,0.12526808336527248,0.08529690399652905,0.10877767442460595,133,19,-0.035923899499927914,0.025929481836988844,-0.016945472516337833,1.1612386112209379,0.011541413264770909,0.016349502560890256,23,0.018827271140423745,0.02356769174180251,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261101,zero_vine_features_and_cvar_observation_seed_20261101,retrospective_original_7asset_expanding_24m_v1_w02,452,0.3497748821173954,0.09843933794429979,0.0665309118581213,0.06791113812598282,48,18,-0.02865915300139188,0.02313271560118757,-0.39568828040955223,2.245710930671119,0.009177373080747824,0.013910554862710152,23,0.017973971558771517,0.022619685891063133,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261102,zero_vine_features_and_cvar_observation_seed_20261102,retrospective_original_7asset_expanding_24m_v1_w01,454,0.05785321151142364,0.1225350892682457,0.08634519800405395,0.12073530802595345,179,179,-0.02761452437226719,0.020973475516431694,-0.154551648683695,0.3577645378249805,0.013090709953570522,0.0170147492472412,23,0.019875148582111066,0.022381767611660174,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::zero_vine_features_and_cvar_observation_seed_20261102,zero_vine_features_and_cvar_observation_seed_20261102,retrospective_original_7asset_expanding_24m_v1_w02,452,0.5565172175521982,0.11025323168559503,0.07180640501174645,0.06289057492957117,42,13,-0.025339268735642184,0.02204105956206548,-0.22716184928585398,1.5422312268091383,0.009744445636223786,0.015624491950725239,23,0.018621067013134252,0.02221038170281957,5
