update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,critic2_grad_norm,actor_grad_norm,critic_amp_scale,actor_amp_scale,stage,episode,step,pass
39500,0.0026857894845306873,0.04180908203125,-0.050567626953125,-0.04833984375,-0.04924056679010391,0.0340576171875,0.1454748958349228,0.061610911041498184,0.3297763168811798,1048576.0,32768.0,pretrain,554,22,
39600,0.002795187057927251,0.07037353515625,-0.09124755859375,-0.09405517578125,-0.09388313442468643,0.033599853515625,0.0877114087343216,0.09326934069395065,0.2838594615459442,1048576.0,32768.0,pretrain,556,7,
39700,0.003141789697110653,0.060089111328125,-0.07635498046875,-0.08392333984375,-0.07757999747991562,0.03411865234375,0.1165635958313942,0.08097446709871292,0.3235558271408081,1048576.0,32768.0,pretrain,557,17,
39800,0.002743403660133481,0.02850341796875,-0.043548583984375,-0.042816162109375,-0.04497971013188362,0.032257080078125,0.0720052495598793,0.0617973729968071,0.19613707065582275,1048576.0,32768.0,pretrain,559,2,
39900,0.0031916662119328976,0.05316162109375,-0.07122802734375,-0.07366943359375,-0.07678541541099548,0.035919189453125,0.10353834182024002,0.09232335537672043,0.29163041710853577,1048576.0,32768.0,pretrain,560,11,
40000,0.0031434360425919294,0.058135986328125,-0.07403564453125,-0.0513916015625,-0.06153063476085663,0.0379638671875,0.11999522894620895,0.09716153144836426,0.3697082996368408,1048576.0,32768.0,pretrain,561,21,
40100,0.0029493034817278385,0.069091796875,-0.08642578125,-0.083251953125,-0.0876435786485672,0.029937744140625,0.08996488898992538,0.08841762691736221,0.317557692527771,524288.0,32768.0,pretrain,563,6,
40200,0.0033321231603622437,0.04583740234375,-0.06414794921875,-0.0645751953125,-0.07142384350299835,0.030487060546875,0.09924157708883286,0.09818720817565918,0.2662850320339203,524288.0,32768.0,pretrain,564,15,
40300,0.004364888183772564,0.07208251953125,-0.08343505859375,-0.081298828125,-0.08667821437120438,0.034820556640625,0.1325049251317978,0.08457793295383453,0.23151683807373047,524288.0,32768.0,pretrain,566,1,
40400,0.011053278110921383,0.07415771484375,-0.07830810546875,-0.08203125,-0.08232942223548889,0.035675048828125,0.15076911449432373,0.22274431586265564,0.32376518845558167,524288.0,32768.0,pretrain,567,10,
40500,0.0032214378006756306,0.045135498046875,-0.06439208984375,-0.055633544921875,-0.06370219588279724,0.035125732421875,0.07808533310890198,0.07767798006534576,0.2314959168434143,524288.0,32768.0,pretrain,568,19,
40600,0.003279726020991802,0.05224609375,-0.059051513671875,-0.0635986328125,-0.06647296994924545,0.0323486328125,0.09005721658468246,0.08379478007555008,0.47480061650276184,524288.0,32768.0,pretrain,570,5,
40700,0.0028025947976857424,0.049346923828125,-0.06268310546875,-0.060760498046875,-0.06362992525100708,0.034454345703125,0.08476243168115616,0.09310843795537949,0.3394731283187866,524288.0,32768.0,pretrain,571,14,
40800,0.0034384061582386494,0.0498046875,-0.06488037109375,-0.0648193359375,-0.07328702509403229,0.03533935546875,0.09708144515752792,0.09338679164648056,0.18213406205177307,524288.0,32768.0,pretrain,572,23,
40900,0.0034291690681129694,0.048828125,-0.06561279296875,-0.06951904296875,-0.06135668233036995,0.037200927734375,0.11047553271055222,0.1292787343263626,0.41977059841156006,524288.0,32768.0,pretrain,574,9,
41000,0.002385515719652176,0.057861328125,-0.06829833984375,-0.06610107421875,-0.06693429499864578,0.03240966796875,0.06650181114673615,0.07560829073190689,0.19180503487586975,524288.0,32768.0,pretrain,575,18,
41100,0.0027807934675365686,0.06097412109375,-0.0738525390625,-0.0633544921875,-0.06737799942493439,0.03662109375,0.10991866886615753,0.07502904534339905,0.3289406895637512,524288.0,32768.0,pretrain,577,3,
41200,0.0028680029790848494,0.0255584716796875,-0.041259765625,-0.03826904296875,-0.040986232459545135,0.031463623046875,0.06131807714700699,0.06280534714460373,0.46151331067085266,524288.0,32768.0,pretrain,578,13,
41300,0.0035429573617875576,0.0267791748046875,-0.04193115234375,-0.0543212890625,-0.04679899662733078,0.03778076171875,0.11398796737194061,0.127410888671875,0.34007978439331055,524288.0,32768.0,pretrain,579,22,
41400,0.0023790039122104645,0.046142578125,-0.0611572265625,-0.05914306640625,-0.062169283628463745,0.03533935546875,0.07208486646413803,0.06851144134998322,0.4264635443687439,524288.0,32768.0,pretrain,581,7,
41500,0.0025600967928767204,0.06390380859375,-0.07830810546875,-0.0767822265625,-0.07858062535524368,0.034027099609375,0.06859693676233292,0.09583105146884918,0.26586827635765076,524288.0,32768.0,pretrain,582,17,
41600,0.002602208871394396,0.037384033203125,-0.05023193359375,-0.057861328125,-0.055039405822753906,0.031463623046875,0.09589248150587082,0.09248842298984528,0.21492598950862885,524288.0,32768.0,pretrain,584,2,
41700,0.0025797528214752674,0.05194091796875,-0.0653076171875,-0.06085205078125,-0.05645095556974411,0.033416748046875,0.08627045899629593,0.086227647960186,0.3788101375102997,524288.0,32768.0,pretrain,585,11,
41800,0.011045104824006557,0.07244873046875,-0.07403564453125,-0.06756591796875,-0.07955734431743622,0.0399169921875,0.34490928053855896,0.1519300639629364,0.5821279883384705,524288.0,32768.0,pretrain,586,21,
41900,0.0037939806934446096,0.05096435546875,-0.060699462890625,-0.0706787109375,-0.06754598021507263,0.0416259765625,0.11231806129217148,0.09026989340782166,0.41066884994506836,524288.0,32768.0,pretrain,588,6,
42000,0.0034096702001988888,0.072021484375,-0.08203125,-0.09759521484375,-0.09702098369598389,0.035736083984375,0.1719430685043335,0.07265233248472214,0.24974462389945984,524288.0,32768.0,pretrain,589,15,
42100,0.0034113829024136066,0.051910400390625,-0.05938720703125,-0.0615234375,-0.0693957656621933,0.0345458984375,0.11879217624664307,0.09300453960895538,0.38870811462402344,1048576.0,32768.0,pretrain,591,1,
42200,0.003266739659011364,0.06756591796875,-0.081787109375,-0.0809326171875,-0.08352836966514587,0.033477783203125,0.09870520979166031,0.07827343791723251,0.22346454858779907,1048576.0,32768.0,pretrain,592,10,
42300,0.0032799323089420795,0.06719970703125,-0.08245849609375,-0.08489990234375,-0.08883515000343323,0.030364990234375,0.09501729160547256,0.07629051804542542,0.2997998595237732,524288.0,32768.0,pretrain,593,19,
42400,0.0034703565761446953,0.0545654296875,-0.061920166015625,-0.05413818359375,-0.06039484962821007,0.035186767578125,0.08308810740709305,0.07858124375343323,0.2627754211425781,524288.0,32768.0,pretrain,595,5,
42500,0.003214821219444275,0.05255126953125,-0.06353759765625,-0.049468994140625,-0.05816882103681564,0.036834716796875,0.11394532769918442,0.09197016805410385,0.3055853247642517,524288.0,32768.0,pretrain,596,14,
42600,0.0025075762532651424,0.053131103515625,-0.0673828125,-0.0654296875,-0.06941164284944534,0.028900146484375,0.07759518176317215,0.07944797724485397,0.3248518109321594,524288.0,32768.0,pretrain,597,23,
42700,0.002712398301810026,0.050689697265625,-0.06298828125,-0.0771484375,-0.06942115724086761,0.03399658203125,0.10875805467367172,0.08293140679597855,0.25282400846481323,524288.0,32768.0,pretrain,599,9,
42800,0.003690849058330059,0.045135498046875,-0.061279296875,-0.050811767578125,-0.06385922431945801,0.0362548828125,0.10983172804117203,0.13985781371593475,0.2883983850479126,524288.0,32768.0,pretrain,600,18,
42900,0.0038193659856915474,0.035247802734375,-0.046783447265625,-0.0469970703125,-0.04469143971800804,0.0380859375,0.08799368143081665,0.10433611273765564,0.28666922450065613,524288.0,32768.0,pretrain,602,3,
43000,0.0035697617568075657,0.062286376953125,-0.06964111328125,-0.0712890625,-0.0742473155260086,0.032440185546875,0.08926893770694733,0.07816753536462784,0.24580907821655273,524288.0,32768.0,pretrain,603,13,
43100,0.003056716173887253,0.032867431640625,-0.049072265625,-0.041534423828125,-0.04125030338764191,0.0312042236328125,0.0823088139295578,0.07824353128671646,0.40962865948677063,524288.0,32768.0,pretrain,604,22,
43200,0.0030943802557885647,0.06378173828125,-0.0740966796875,-0.07171630859375,-0.07935450971126556,0.033905029296875,0.09794463962316513,0.08354104310274124,0.21979498863220215,524288.0,32768.0,pretrain,606,7,
43300,0.003341452218592167,0.065185546875,-0.0791015625,-0.07574462890625,-0.06908006221055984,0.034088134765625,0.09970778971910477,0.13753007352352142,0.36063554883003235,524288.0,32768.0,pretrain,607,17,
43400,0.0029689776711165905,0.07659912109375,-0.09423828125,-0.0859375,-0.07975800335407257,0.03448486328125,0.14565013349056244,0.08555122464895248,0.18894971907138824,524288.0,32768.0,pretrain,609,2,
43500,0.0032784342765808105,0.059326171875,-0.07745361328125,-0.07275390625,-0.07593795657157898,0.03631591796875,0.11481024324893951,0.07573599368333817,0.24044747650623322,524288.0,32768.0,pretrain,610,11,
43600,0.002838422078639269,0.068115234375,-0.07421875,-0.0718994140625,-0.07060082256793976,0.03680419921875,0.07581336051225662,0.08132996410131454,0.41419655084609985,524288.0,32768.0,pretrain,611,21,
43700,0.002619334962219,0.0775146484375,-0.0931396484375,-0.0955810546875,-0.09135526418685913,0.0302734375,0.09066014736890793,0.08077302575111389,0.31494832038879395,524288.0,32768.0,pretrain,613,6,
43800,0.0028184261173009872,0.059783935546875,-0.07275390625,-0.07086181640625,-0.0718630850315094,0.028076171875,0.06095593050122261,0.0659383237361908,0.17239144444465637,524288.0,32768.0,pretrain,614,15,
43900,0.0032218184787780046,0.045440673828125,-0.054412841796875,-0.06195068359375,-0.06992562860250473,0.03228759765625,0.12632089853286743,0.09230056405067444,0.3025510311126709,524288.0,32768.0,pretrain,616,1,
44000,0.0030711665749549866,0.08087158203125,-0.09814453125,-0.09228515625,-0.09547577053308487,0.034881591796875,0.10410192608833313,0.1046520248055458,0.2517259418964386,524288.0,32768.0,pretrain,617,10,
44100,0.00304554495960474,0.06903076171875,-0.09405517578125,-0.090576171875,-0.09109213948249817,0.033203125,0.08573195338249207,0.07627682387828827,0.18439988791942596,524288.0,32768.0,pretrain,618,19,
44200,0.002630437258630991,0.060089111328125,-0.06903076171875,-0.070068359375,-0.06768201291561127,0.0311279296875,0.07494118064641953,0.06617701798677444,0.3805820643901825,524288.0,32768.0,pretrain,620,5,
44300,0.002607200760394335,0.0672607421875,-0.080078125,-0.085693359375,-0.08444449305534363,0.032073974609375,0.08151960372924805,0.08075684309005737,0.24779953062534332,1048576.0,32768.0,pretrain,621,14,
44400,0.0029647720512002707,0.048187255859375,-0.057373046875,-0.07476806640625,-0.06684491783380508,0.03802490234375,0.12073968350887299,0.09331655502319336,0.24193544685840607,524288.0,32768.0,pretrain,622,23,
44500,0.0039169155061244965,0.07122802734375,-0.0830078125,-0.08331298828125,-0.0814809650182724,0.032684326171875,0.11377875506877899,0.06703168153762817,0.28331226110458374,524288.0,32768.0,pretrain,624,9,
44600,0.004725245758891106,0.0723876953125,-0.0872802734375,-0.08587646484375,-0.07337602972984314,0.044830322265625,0.19639749825000763,0.11342547088861465,0.19828788936138153,524288.0,32768.0,pretrain,625,18,
44700,0.0028808386996388435,0.0677490234375,-0.0865478515625,-0.09375,-0.08414630591869354,0.032440185546875,0.08593074977397919,0.10005169361829758,0.2849161624908447,524288.0,32768.0,pretrain,627,3,
44800,0.0032184752635657787,0.06256103515625,-0.07635498046875,-0.07659912109375,-0.08360041677951813,0.031097412109375,0.09960851073265076,0.11123354732990265,0.5085586905479431,524288.0,32768.0,pretrain,628,13,
44900,0.0034687898587435484,0.0653076171875,-0.0806884765625,-0.07037353515625,-0.07479991018772125,0.037689208984375,0.1071220189332962,0.07764289528131485,0.2622148096561432,262144.0,32768.0,pretrain,629,22,
45000,0.0033869901672005653,0.06396484375,-0.06756591796875,-0.0701904296875,-0.07683169841766357,0.03436279296875,0.13358023762702942,0.11546957492828369,0.30919742584228516,262144.0,32768.0,pretrain,631,7,
45100,0.002889127703383565,0.09149169921875,-0.10662841796875,-0.107177734375,-0.10592415928840637,0.031219482421875,0.0903581753373146,0.06253495067358017,0.3710682988166809,262144.0,32768.0,pretrain,632,17,
45200,0.0024060136638581753,0.051544189453125,-0.065673828125,-0.0626220703125,-0.06079110875725746,0.03338623046875,0.08655592799186707,0.055084530264139175,0.15251873433589935,262144.0,32768.0,pretrain,634,2,
45300,0.002893752884119749,0.07733154296875,-0.09295654296875,-0.09600830078125,-0.09640827775001526,0.0316162109375,0.06970751285552979,0.05406567454338074,0.40292197465896606,262144.0,32768.0,pretrain,635,11,
45400,0.003948970232158899,0.06549072265625,-0.08282470703125,-0.0919189453125,-0.08499625325202942,0.036712646484375,0.09883985668420792,0.10384953022003174,0.45491844415664673,262144.0,32768.0,pretrain,636,21,
45500,0.004519566893577576,0.07843017578125,-0.088623046875,-0.09197998046875,-0.10063812136650085,0.040130615234375,0.18884770572185516,0.12109831720590591,0.43995773792266846,262144.0,32768.0,pretrain,638,6,
45600,0.0034398394636809826,0.057830810546875,-0.069580078125,-0.0638427734375,-0.07476525008678436,0.034454345703125,0.0929775983095169,0.10564762353897095,0.23527643084526062,262144.0,32768.0,pretrain,639,15,
45700,0.0036257675383239985,0.09814453125,-0.1124267578125,-0.112060546875,-0.1167859435081482,0.0345458984375,0.0912608653306961,0.07862850278615952,0.2631683349609375,262144.0,32768.0,pretrain,641,1,
45800,0.002638766774907708,0.060394287109375,-0.08203125,-0.0799560546875,-0.08211101591587067,0.031402587890625,0.0625283271074295,0.07140962779521942,0.38156548142433167,262144.0,32768.0,pretrain,642,10,
45900,0.0025240432005375624,0.059478759765625,-0.07684326171875,-0.0751953125,-0.08033943921327591,0.030548095703125,0.0859702080488205,0.08423928171396255,0.24153587222099304,262144.0,32768.0,pretrain,643,19,
46000,0.003643477102741599,0.0614013671875,-0.075439453125,-0.07684326171875,-0.08076724410057068,0.035125732421875,0.13113585114479065,0.08861802518367767,0.25962162017822266,262144.0,32768.0,pretrain,645,5,
46100,0.00350003270432353,0.09002685546875,-0.09442138671875,-0.09234619140625,-0.10512006282806396,0.0301361083984375,0.204344242811203,0.15355625748634338,0.19973909854888916,262144.0,32768.0,pretrain,646,14,
46200,0.003050495171919465,0.0809326171875,-0.093505859375,-0.0938720703125,-0.09792020916938782,0.0297088623046875,0.09517697244882584,0.06929939985275269,0.22231608629226685,262144.0,32768.0,pretrain,647,23,
46300,0.003336741589009762,0.0596923828125,-0.07098388671875,-0.07415771484375,-0.07729373127222061,0.03363037109375,0.09757742285728455,0.09340555965900421,0.332009881734848,262144.0,32768.0,pretrain,649,9,
46400,0.0033714997116476297,0.0660400390625,-0.0831298828125,-0.0787353515625,-0.07223205268383026,0.0364990234375,0.13665373623371124,0.08448834717273712,0.2627130448818207,262144.0,32768.0,pretrain,650,18,
46500,0.0027991689275950193,0.08123779296875,-0.09613037109375,-0.09375,-0.09559550881385803,0.032318115234375,0.08861193060874939,0.07918744534254074,0.3090795576572418,262144.0,32768.0,pretrain,652,3,
46600,0.003154452657327056,0.085205078125,-0.10302734375,-0.08734130859375,-0.09520529210567474,0.03717041015625,0.09520914405584335,0.09420626610517502,0.4274541139602661,262144.0,32768.0,pretrain,653,13,
46700,0.003420610213652253,0.066162109375,-0.0867919921875,-0.08575439453125,-0.08260723203420639,0.035919189453125,0.09365828335285187,0.06403382122516632,0.2605072557926178,262144.0,32768.0,pretrain,654,22,
46800,0.0031562948133796453,0.0780029296875,-0.09649658203125,-0.087646484375,-0.09531844407320023,0.030670166015625,0.10791841894388199,0.085178904235363,0.27175894379615784,262144.0,32768.0,pretrain,656,7,
46900,0.00333139905706048,0.08929443359375,-0.10321044921875,-0.09991455078125,-0.09726153314113617,0.03509521484375,0.10194990038871765,0.08298110216856003,0.21723704040050507,524288.0,32768.0,pretrain,657,17,
47000,0.0035731575917452574,0.09344482421875,-0.10626220703125,-0.1126708984375,-0.10689334571361542,0.036041259765625,0.13674300909042358,0.09044519811868668,0.375640869140625,524288.0,32768.0,pretrain,659,2,
47100,0.003752210410311818,0.0955810546875,-0.119873046875,-0.1058349609375,-0.11073267459869385,0.0382080078125,0.1286536306142807,0.10758819431066513,0.25088298320770264,524288.0,32768.0,pretrain,660,11,
47200,0.0036664388608187437,0.052276611328125,-0.06829833984375,-0.0718994140625,-0.07859358191490173,0.0364990234375,0.13540776073932648,0.08125810325145721,0.27100250124931335,524288.0,32768.0,pretrain,661,21,
47300,0.0036987154744565487,0.0791015625,-0.08929443359375,-0.0986328125,-0.09512887895107269,0.033935546875,0.12247736006975174,0.08417293429374695,0.29336702823638916,524288.0,32768.0,pretrain,663,6,
47400,0.0033618267625570297,0.08013916015625,-0.08758544921875,-0.08087158203125,-0.08761535584926605,0.0310516357421875,0.06238708645105362,0.08522548526525497,0.21369557082653046,524288.0,32768.0,pretrain,664,15,
47500,0.002930273301899433,0.07958984375,-0.0888671875,-0.099853515625,-0.10110350698232651,0.031463623046875,0.11813239753246307,0.08302019536495209,0.5522347092628479,524288.0,32768.0,pretrain,666,1,
47600,0.0029248525388538837,0.09228515625,-0.107177734375,-0.10528564453125,-0.11151023209095001,0.034698486328125,0.10643463581800461,0.08915380388498306,0.20496121048927307,524288.0,32768.0,pretrain,667,10,
47700,0.0037471281830221415,0.08380126953125,-0.092529296875,-0.0892333984375,-0.09543471038341522,0.031463623046875,0.09995254874229431,0.11756544560194016,0.2601426839828491,524288.0,32768.0,pretrain,668,19,
47800,0.0025242879055440426,0.077392578125,-0.09112548828125,-0.0875244140625,-0.08703670650720596,0.033905029296875,0.08690351992845535,0.08105724304914474,0.20792444050312042,524288.0,32768.0,pretrain,670,5,
47900,0.0025450722314417362,0.05999755859375,-0.0740966796875,-0.07220458984375,-0.06773646175861359,0.0306854248046875,0.0780884176492691,0.07649664580821991,0.16730916500091553,524288.0,32768.0,pretrain,671,14,
48000,0.0028053491842001677,0.0665283203125,-0.07330322265625,-0.07476806640625,-0.081904336810112,0.0311126708984375,0.09932626783847809,0.090760737657547,0.20194880664348602,524288.0,32768.0,pretrain,672,23,
48100,0.0033286516554653645,0.06787109375,-0.086669921875,-0.08355712890625,-0.08413141220808029,0.036346435546875,0.08957590907812119,0.07445898652076721,0.3419828414916992,524288.0,32768.0,pretrain,674,9,
48200,0.0030469303019344807,0.07061767578125,-0.0880126953125,-0.08856201171875,-0.08736446499824524,0.030487060546875,0.07573731243610382,0.10255126655101776,0.4128851294517517,524288.0,32768.0,pretrain,675,18,
48300,0.0023419265635311604,0.04827880859375,-0.061859130859375,-0.068359375,-0.06932830810546875,0.032012939453125,0.10657918453216553,0.06666340678930283,0.41887497901916504,524288.0,32768.0,pretrain,677,3,
48400,0.0027037952095270157,0.064697265625,-0.0762939453125,-0.07745361328125,-0.07670454680919647,0.03515625,0.087924525141716,0.06964050978422165,0.24776141345500946,524288.0,32768.0,pretrain,678,13,
48500,0.003118571825325489,0.101318359375,-0.1136474609375,-0.10260009765625,-0.109468474984169,0.03570556640625,0.12796708941459656,0.09176870435476303,0.24758368730545044,524288.0,32768.0,pretrain,679,22,
48600,0.003287441562861204,0.08544921875,-0.0975341796875,-0.1019287109375,-0.0950293242931366,0.036529541015625,0.09873633086681366,0.08467218279838562,0.24274446070194244,262144.0,32768.0,pretrain,681,7,
48700,0.0026063332334160805,0.08538818359375,-0.10821533203125,-0.10791015625,-0.10253880172967911,0.033355712890625,0.07879788428544998,0.08744701743125916,0.2823508679866791,262144.0,32768.0,pretrain,682,17,
48800,0.003001054050400853,0.0927734375,-0.109130859375,-0.11529541015625,-0.11091142147779465,0.034332275390625,0.1190115213394165,0.10028521716594696,0.24156256020069122,262144.0,32768.0,pretrain,684,2,
48900,0.003727307077497244,0.08599853515625,-0.10150146484375,-0.0914306640625,-0.10405604541301727,0.041748046875,0.0947694256901741,0.12283916771411896,0.49195557832717896,262144.0,32768.0,pretrain,685,11,
49000,0.0029780021868646145,0.0789794921875,-0.095458984375,-0.09124755859375,-0.08778385072946548,0.035797119140625,0.12369898706674576,0.06930704414844513,0.2610483169555664,262144.0,32768.0,pretrain,686,21,
49100,0.0035824833903461695,0.0908203125,-0.1107177734375,-0.09674072265625,-0.10076868534088135,0.0386962890625,0.15728050470352173,0.0804373249411583,0.26324424147605896,262144.0,32768.0,pretrain,688,6,
49200,0.0029294390697032213,0.0516357421875,-0.06719970703125,-0.065673828125,-0.06712108850479126,0.0279541015625,0.08435714989900589,0.06300568580627441,0.30041342973709106,262144.0,32768.0,pretrain,689,15,
49300,0.0028380616568028927,0.0941162109375,-0.10992431640625,-0.1033935546875,-0.10578186810016632,0.0282135009765625,0.08627936244010925,0.06754207611083984,0.29654985666275024,262144.0,32768.0,pretrain,691,1,
49400,0.003095070132985711,0.084716796875,-0.09918212890625,-0.0965576171875,-0.09729665517807007,0.0325927734375,0.0878341868519783,0.08496371656656265,0.4349971115589142,262144.0,32768.0,pretrain,692,10,
49500,0.002553730271756649,0.046722412109375,-0.05938720703125,-0.06463623046875,-0.06692906469106674,0.031524658203125,0.0935964584350586,0.10615804046392441,0.2321081906557083,262144.0,32768.0,pretrain,693,19,
49600,0.003020884934812784,0.0875244140625,-0.0987548828125,-0.1064453125,-0.11085307598114014,0.0302276611328125,0.12058483064174652,0.08588358759880066,0.2946414351463318,262144.0,32768.0,pretrain,695,5,
49700,0.003815652336925268,0.07440185546875,-0.084716796875,-0.086669921875,-0.08972799777984619,0.036285400390625,0.07729353755712509,0.09465672820806503,0.3002296984195709,262144.0,32768.0,pretrain,696,14,
49800,0.003956726752221584,0.0743408203125,-0.0875244140625,-0.10174560546875,-0.09361692517995834,0.036346435546875,0.10172350704669952,0.11824741959571838,0.33909815549850464,262144.0,32768.0,pretrain,697,23,
49900,0.003988087177276611,0.07489013671875,-0.09014892578125,-0.0953369140625,-0.0917620062828064,0.037109375,0.16037966310977936,0.07928884774446487,0.36543551087379456,262144.0,32768.0,pretrain,699,9,
50000,0.0026966349687427282,0.06439208984375,-0.0758056640625,-0.0819091796875,-0.07948760688304901,0.0325927734375,0.06790482997894287,0.05664379894733429,0.32375821471214294,262144.0,32768.0,pretrain,700,18,
50100,0.0026909722946584225,0.0670166015625,-0.079833984375,-0.09033203125,-0.08484648913145065,0.038238525390625,0.06927173584699631,0.07001569867134094,0.42912817001342773,262144.0,32768.0,pretrain,702,3,
50200,0.002800188958644867,0.08184814453125,-0.09869384765625,-0.09161376953125,-0.09830328077077866,0.035369873046875,0.09066018462181091,0.07826799154281616,0.24069403111934662,262144.0,32768.0,pretrain,703,13,
50300,0.003206684021279216,0.09515380859375,-0.1156005859375,-0.11798095703125,-0.11472483724355698,0.036773681640625,0.09400107711553574,0.17527268826961517,0.19821780920028687,262144.0,32768.0,pretrain,704,22,
50400,0.004137683659791946,0.07562255859375,-0.0848388671875,-0.08258056640625,-0.0937235876917839,0.037628173828125,0.11249596625566483,0.10230426490306854,0.4429057836532593,262144.0,32768.0,pretrain,706,7,
50500,0.0036757118068635464,0.060455322265625,-0.07672119140625,-0.08251953125,-0.08031146973371506,0.03668212890625,0.11631989479064941,0.06870205700397491,0.42710188031196594,262144.0,32768.0,pretrain,707,17,
50600,0.003287556115537882,0.07763671875,-0.09283447265625,-0.09515380859375,-0.09757848083972931,0.0355224609375,0.10704432427883148,0.07156538963317871,0.31986454129219055,524288.0,32768.0,pretrain,709,2,
50700,0.0027589143719524145,0.07696533203125,-0.08843994140625,-0.0853271484375,-0.08698143810033798,0.034027099609375,0.08620993793010712,0.11526311933994293,0.362602561712265,524288.0,32768.0,pretrain,710,11,
50800,0.0038933726027607918,0.07470703125,-0.0865478515625,-0.087890625,-0.09392443299293518,0.037994384765625,0.0962410494685173,0.07629787921905518,0.3044925928115845,524288.0,32768.0,pretrain,711,21,
50900,0.004090042319148779,0.0697021484375,-0.087158203125,-0.10711669921875,-0.09397658705711365,0.043853759765625,0.10979249328374863,0.15325228869915009,0.27994972467422485,524288.0,32768.0,pretrain,713,6,
51000,0.0033036114182323217,0.09173583984375,-0.10736083984375,-0.109375,-0.10699597746133804,0.0369873046875,0.07997086644172668,0.10747838765382767,0.3688102066516876,524288.0,32768.0,pretrain,714,15,
51100,0.0035620250273495913,0.0780029296875,-0.0947265625,-0.087158203125,-0.08960042893886566,0.0362548828125,0.13850243389606476,0.09004776179790497,0.2724584639072418,524288.0,32768.0,pretrain,716,1,
51200,0.0035579977557063103,0.080810546875,-0.0965576171875,-0.08673095703125,-0.09076294302940369,0.03485107421875,0.10006731748580933,0.07904659956693649,0.3642115890979767,524288.0,32768.0,pretrain,717,10,
51300,0.003426705487072468,0.0911865234375,-0.1092529296875,-0.1112060546875,-0.10908553749322891,0.03851318359375,0.10576047748327255,0.08541802316904068,0.2585562467575073,524288.0,32768.0,pretrain,718,19,
51400,0.003821448888629675,0.0699462890625,-0.0858154296875,-0.081787109375,-0.08465705811977386,0.03350830078125,0.07831595838069916,0.06894990801811218,0.20399411022663116,524288.0,32768.0,pretrain,720,5,
51500,0.0025975434109568596,0.07012939453125,-0.08575439453125,-0.08404541015625,-0.08313058316707611,0.034515380859375,0.07962294667959213,0.061361752450466156,0.21517711877822876,524288.0,32768.0,pretrain,721,14,
51600,0.0041602011770009995,0.1131591796875,-0.131103515625,-0.1304931640625,-0.1325252652168274,0.0419921875,0.10924117267131805,0.12773726880550385,0.23224760591983795,524288.0,32768.0,pretrain,722,23,
51700,0.0038123521953821182,0.090087890625,-0.1085205078125,-0.10821533203125,-0.09449320286512375,0.036590576171875,0.14354436099529266,0.12270396947860718,0.3476574718952179,524288.0,32768.0,pretrain,724,9,
51800,0.0030765829142183065,0.06268310546875,-0.07568359375,-0.07745361328125,-0.0798754096031189,0.03692626953125,0.1264207661151886,0.07589332014322281,0.21163901686668396,524288.0,32768.0,pretrain,725,18,
51900,0.002837452571839094,0.079345703125,-0.08599853515625,-0.09381103515625,-0.09255336970090866,0.033172607421875,0.0835203230381012,0.06603836268186569,0.42394325137138367,524288.0,32768.0,pretrain,727,3,
52000,0.00438273511826992,0.08123779296875,-0.08905029296875,-0.0902099609375,-0.08857857435941696,0.03448486328125,0.09152869135141373,0.0991407111287117,0.32806798815727234,524288.0,32768.0,pretrain,728,13,
52100,0.0037515286821871996,0.06256103515625,-0.075927734375,-0.07989501953125,-0.0817626416683197,0.03533935546875,0.12943482398986816,0.08528649806976318,0.4421089291572571,524288.0,32768.0,pretrain,729,22,
52200,0.00371967232786119,0.074951171875,-0.084228515625,-0.08544921875,-0.08276864886283875,0.03533935546875,0.07812026888132095,0.09246554970741272,0.485678493976593,524288.0,32768.0,pretrain,731,7,
52300,0.002729890402406454,0.062347412109375,-0.07550048828125,-0.0869140625,-0.08607272803783417,0.032196044921875,0.11199308186769485,0.05928417667746544,0.29735279083251953,524288.0,32768.0,pretrain,732,17,
52400,0.0031975076999515295,0.08880615234375,-0.1011962890625,-0.09967041015625,-0.10556672513484955,0.0304718017578125,0.08109348267316818,0.09247001260519028,0.528056800365448,524288.0,32768.0,pretrain,734,2,
52500,0.002968581859022379,0.1064453125,-0.1263427734375,-0.115966796875,-0.11754568666219711,0.03515625,0.09591299295425415,0.0798984169960022,0.334641695022583,524288.0,32768.0,pretrain,735,11,
52600,0.003286252962425351,0.0816650390625,-0.09185791015625,-0.10064697265625,-0.09808274358510971,0.03509521484375,0.10908622294664383,0.07566129416227341,0.6538034081459045,1048576.0,32768.0,pretrain,736,21,
52700,0.002820417983457446,0.06884765625,-0.0887451171875,-0.0782470703125,-0.08050018548965454,0.036163330078125,0.0943770781159401,0.07459183037281036,0.3503773510456085,1048576.0,32768.0,pretrain,738,6,
52800,0.0033421029802411795,0.08203125,-0.1046142578125,-0.10198974609375,-0.09749699383974075,0.036346435546875,0.09711151570081711,0.07245655357837677,0.28861290216445923,1048576.0,32768.0,pretrain,739,15,
52900,0.002901793457567692,0.055389404296875,-0.06854248046875,-0.07843017578125,-0.07335704565048218,0.035064697265625,0.08126959204673767,0.07987961918115616,0.32967785000801086,1048576.0,32768.0,pretrain,741,1,
