seed,model,perturbation,mean_action_l1_change,median_action_l1_change,q95_action_l1_change,mean_leverage_gate_abs_change,median_leverage_gate_abs_change,mean_direction_entropy_abs_change
20260755,pretrained,zero_returns_volatility,1.0053101400615738,1.009013831615448,1.5802642643451688,0.3527340877577255,0.3560157716274261,0.0626269987290674
20260755,pretrained,zero_vine,0.1275221405142429,0.0882195420563221,0.3712128892540931,0.0119718851043226,0.0097683370113372,0.0113844359344472
20260756,full,neutral_holdings,0.0249364292465374,0.0172581104561686,0.0517908720299601,0.0019868090748786,0.0013246238231658,0.0026482288303271
20260756,full,reverse_time,0.970548142948763,0.9514507055282592,1.737676358222961,0.0356396151696397,0.027206152677536,0.046593002974987
20260756,full,zero_returns_volatility,1.0168450926150618,0.9959429502487184,1.537088370323181,0.1700377216348882,0.1866418123245239,0.0371007212524205
20260756,full,zero_vine,0.0996221066745191,0.0830010026693344,0.3188626080751416,0.0148080240507594,0.0131715834140777,0.009388082462256
20260756,pretrained,neutral_holdings,0.0443781788487628,0.0282825119793415,0.1469491943717002,0.0028029934711795,0.0022656023502349,0.0033100665511329
20260756,pretrained,reverse_time,1.0617236088874846,1.055131494998932,1.8528864324092849,0.0304173939947873,0.0214230120182037,0.0491811701915954
20260756,pretrained,zero_returns_volatility,1.1237217965357698,1.0850014686584473,1.7497988641262054,0.1274047022064527,0.1398267149925232,0.0393598158258558
20260756,pretrained,zero_vine,0.1850080765933918,0.1437038257718086,0.4568322643637656,0.0180046172822759,0.0159013271331787,0.0141444526653472
20260757,full,neutral_holdings,0.0232739385886657,0.0120016187429428,0.0546085761860012,0.0023216195200961,0.0021191239356994,0.0022556852203249
20260757,full,reverse_time,0.9386695720906792,0.8614586889743805,1.7813633024692532,0.0302406461919591,0.0225347876548767,0.0563542969077011
20260757,full,zero_returns_volatility,1.1384813710640036,1.1701701283454895,1.4125240981578826,0.4050436511920775,0.4297002404928207,0.119625466565291
20260757,full,zero_vine,0.1281484853631506,0.1002497375011444,0.3955550894141196,0.0095104742489877,0.0090810358524322,0.0117368163958273
20260757,pretrained,neutral_holdings,0.0459261996508703,0.0278172232210636,0.2671243265271184,0.0023960995136714,0.0021874010562896,0.002994085718048
20260757,pretrained,reverse_time,1.0000485783758386,0.9879356622695924,1.7530880391597743,0.0325569091924552,0.0258528590202331,0.0495712344682281
20260757,pretrained,zero_returns_volatility,1.053331471613196,1.0714071393013,1.5257237315177916,0.3598831706766874,0.3839868307113647,0.0794686663264785
